time,participant,order,category,comment_timestamp,participant_name,id,N_window,Prop_NA,Prop_FaceLooking,w_size_set
00:02:23,participant01,1,the Others,143000000,participant_test_01,74,6,0.5,0.3333333333333333,3
00:02:27,participant01,1,the Others,147000000,participant_test_01,75,6,0,0.8333333333333334,3
00:02:29,participant01,1,the Others,149000000,participant_test_01,76,6,0.3333333333333333,0.5,3
00:02:32,participant01,1,the Others,152000000,participant_test_01,77,6,0.8333333333333334,0,3
00:02:34,participant01,1,the Others,154000000,participant_test_01,78,6,1,NA,3
00:02:35,participant01,1,the Others,155000000,participant_test_01,79,6,0.8333333333333334,0,3
00:02:37,participant01,1,the Others,157000000,participant_test_01,80,6,0.6666666666666666,0,3
00:02:38,participant01,1,the Others,158000000,participant_test_01,81,6,0.5,0.16666666666666666,3
00:02:41,participant01,1,the Others,161000000,participant_test_01,82,6,0.16666666666666666,0.16666666666666666,3
00:02:45,participant01,1,the Others,165000000,participant_test_01,83,6,0.3333333333333333,0.16666666666666666,3
00:02:49,participant01,1,the Others,169000000,participant_test_01,84,6,0.3333333333333333,0,3
00:02:52,participant01,1,the Others,172000000,participant_test_01,85,6,0.16666666666666666,0,3
00:02:53,participant01,1,the Others,173000000,participant_test_01,86,6,0.16666666666666666,0,3
00:02:54,participant01,1,the Others,174000000,participant_test_01,87,6,0.3333333333333333,0,3
00:02:58,participant01,1,the Others,178000000,participant_test_01,88,6,0.3333333333333333,0,3
00:02:59,participant01,1,the Others,179000000,participant_test_01,89,6,0.5,0,3
00:03:01,participant01,1,the Others,181000000,participant_test_01,90,6,0.5,0,3
00:03:02,participant01,1,the Others,182000000,participant_test_01,91,6,0.6666666666666666,0,3
00:03:04,participant01,1,the Others,184000000,participant_test_01,92,6,1,NA,3
00:03:09,participant01,1,the Others,189000000,participant_test_01,93,6,0.3333333333333333,0.3333333333333333,3
00:03:11,participant01,1,the Others,191000000,participant_test_01,94,6,0.16666666666666666,0.3333333333333333,3
00:03:12,participant01,1,Appropriate,192000000,participant_test_01,95,6,0.16666666666666666,0.16666666666666666,3
00:03:16,participant01,1,the Others,196000000,participant_test_01,96,6,0.8333333333333334,0,3
00:03:19,participant01,1,the Others,199000000,participant_test_01,97,6,1,NA,3
00:03:22,participant01,1,the Others,202000000,participant_test_01,98,6,0.8333333333333334,0.16666666666666666,3
00:03:23,participant01,1,the Others,203000000,participant_test_01,99,6,0.8333333333333334,0.16666666666666666,3
00:03:27,participant01,1,the Others,207000000,participant_test_01,100,6,1,NA,3
00:03:29,participant01,1,the Others,209000000,participant_test_01,101,6,0.6666666666666666,0,3
00:03:32,participant01,1,the Others,212000000,participant_test_01,102,6,0.5,0.16666666666666666,3
00:03:36,participant01,1,the Others,216000000,participant_test_01,103,6,0.5,0.16666666666666666,3
00:03:37,participant01,1,the Others,217000000,participant_test_01,104,6,0.5,0.16666666666666666,3
00:03:38,participant01,1,the Others,218000000,participant_test_01,105,6,0.6666666666666666,0,3
00:03:40,participant01,1,the Others,220000000,participant_test_01,106,6,0.8333333333333334,0,3
00:03:42,participant01,1,the Others,222000000,participant_test_01,107,6,0.8333333333333334,0,3
00:03:45,participant01,1,the Others,225000000,participant_test_01,108,6,0.6666666666666666,0.16666666666666666,3
00:03:47,participant01,1,the Others,227000000,participant_test_01,109,6,0.6666666666666666,0.16666666666666666,3
00:03:49,participant01,1,the Others,229000000,participant_test_01,110,6,0.3333333333333333,0.3333333333333333,3
00:03:52,participant01,1,the Others,232000000,participant_test_01,111,6,0.5,0.16666666666666666,3
00:03:53,participant01,1,the Others,233000000,participant_test_01,112,6,0.6666666666666666,0.16666666666666666,3
00:03:55,participant01,1,the Others,235000000,participant_test_01,113,6,1,NA,3
00:03:58,participant01,1,the Others,238000000,participant_test_01,114,6,0.8333333333333334,0,3
00:04:00,participant01,1,the Others,240000000,participant_test_01,115,6,0.8333333333333334,0,3
00:04:03,participant01,1,the Others,243000000,participant_test_01,116,6,1,NA,3
00:04:04,participant01,1,the Others,244000000,participant_test_01,117,6,1,NA,3
00:04:06,participant01,1,the Others,246000000,participant_test_01,118,6,0.8333333333333334,0.16666666666666666,3
00:04:09,participant01,1,the Others,249000000,participant_test_01,119,6,0.8333333333333334,0.16666666666666666,3
00:04:10,participant01,1,the Others,250000000,participant_test_01,120,6,0.8333333333333334,0.16666666666666666,3
00:04:11,participant01,1,the Others,251000000,participant_test_01,121,6,1,NA,3
00:04:13,participant01,1,the Others,253000000,participant_test_01,122,6,0.8333333333333334,0.16666666666666666,3
00:04:15,participant01,1,the Others,255000000,participant_test_01,123,6,0.8333333333333334,0.16666666666666666,3
00:04:17,participant01,1,the Others,257000000,participant_test_01,124,6,0.8333333333333334,0.16666666666666666,3
00:04:18,participant01,1,the Others,258000000,participant_test_01,125,6,0.8333333333333334,0.16666666666666666,3
00:04:20,participant01,1,the Others,260000000,participant_test_01,126,6,0.8333333333333334,0.16666666666666666,3
00:04:25,participant01,1,Appropriate,265000000,participant_test_01,127,6,1,NA,3
00:04:25,participant01,1,the Others,265000000,participant_test_01,128,6,1,NA,3
00:04:26,participant01,1,the Others,266000000,participant_test_01,129,6,0.8333333333333334,0.16666666666666666,3
00:04:27,participant01,1,the Others,267000000,participant_test_01,130,6,0.8333333333333334,0.16666666666666666,3
00:04:30,participant01,1,the Others,270000000,participant_test_01,131,6,0.8333333333333334,0.16666666666666666,3
00:04:34,participant01,1,the Others,274000000,participant_test_01,132,6,1,NA,3
00:04:36,participant01,1,the Others,276000000,participant_test_01,133,6,1,NA,3
00:04:37,participant01,1,the Others,277000000,participant_test_01,134,6,1,NA,3
00:04:40,participant01,1,the Others,280000000,participant_test_01,135,6,1,NA,3
00:04:41,participant01,1,the Others,281000000,participant_test_01,136,6,1,NA,3
00:04:42,participant01,1,the Others,282000000,participant_test_01,137,6,1,NA,3
00:04:44,participant01,1,the Others,284000000,participant_test_01,138,6,1,NA,3
00:04:46,participant01,1,the Others,286000000,participant_test_01,139,6,1,NA,3
00:04:48,participant01,1,the Others,288000000,participant_test_01,140,6,1,NA,3
00:04:50,participant01,1,the Others,290000000,participant_test_01,141,6,1,NA,3
00:04:51,participant01,1,the Others,291000000,participant_test_01,142,6,1,NA,3
00:04:53,participant01,1,the Others,293000000,participant_test_01,143,6,1,NA,3
00:04:54,participant01,1,the Others,294000000,participant_test_01,144,6,1,NA,3
00:05:01,participant01,1,the Others,301000000,participant_test_01,145,6,0.16666666666666666,0.16666666666666666,3
00:05:04,participant01,1,Appropriate,304000000,participant_test_01,146,6,0.3333333333333333,0.3333333333333333,3
00:05:06,participant01,1,the Others,306000000,participant_test_01,147,6,0.6666666666666666,0.3333333333333333,3
00:05:11,participant01,1,Appropriate,311000000,participant_test_01,148,6,1,NA,3
00:05:14,participant01,1,the Others,314000000,participant_test_01,149,6,0.6666666666666666,0,3
00:05:15,participant01,1,the Others,315000000,participant_test_01,150,6,0.5,0,3
00:05:16,participant01,1,the Others,316000000,participant_test_01,151,6,0.5,0,3
00:05:16,participant01,1,the Others,316000000,participant_test_01,152,6,0.5,0,3
00:05:18,participant01,1,the Others,318000000,participant_test_01,153,6,0.16666666666666666,0.16666666666666666,3
00:05:21,participant01,1,the Others,321000000,participant_test_01,154,6,0.5,0.16666666666666666,3
00:05:22,participant01,1,the Others,322000000,participant_test_01,155,6,0.5,0.16666666666666666,3
00:05:26,participant01,1,the Others,326000000,participant_test_01,156,6,0.8333333333333334,0,3
00:05:26,participant01,1,the Others,326000000,participant_test_01,157,6,0.8333333333333334,0,3
00:05:28,participant01,1,the Others,328000000,participant_test_01,158,6,0.8333333333333334,0,3
00:05:28,participant01,1,the Others,328000000,participant_test_01,159,6,0.8333333333333334,0,3
00:05:30,participant01,1,the Others,330000000,participant_test_01,160,6,0.6666666666666666,0,3
00:05:32,participant01,1,the Others,332000000,participant_test_01,161,6,0.8333333333333334,0,3
00:05:33,participant01,1,the Others,333000000,participant_test_01,162,6,0.8333333333333334,0,3
00:05:35,participant01,1,the Others,335000000,participant_test_01,163,6,1,NA,3
00:05:37,participant01,1,the Others,337000000,participant_test_01,164,6,1,NA,3
00:05:40,participant01,1,the Others,340000000,participant_test_01,165,6,0.8333333333333334,0,3
00:05:46,participant01,1,the Others,346000000,participant_test_01,166,6,0.8333333333333334,0,3
00:05:48,participant01,1,the Others,348000000,participant_test_01,167,6,1,NA,3
00:05:50,participant01,1,the Others,350000000,participant_test_01,168,6,1,NA,3
00:05:53,participant01,1,the Others,353000000,participant_test_01,169,6,1,NA,3
00:05:56,participant01,1,the Others,356000000,participant_test_01,170,6,1,NA,3
00:05:57,participant01,1,the Others,357000000,participant_test_01,171,6,1,NA,3
00:05:59,participant01,1,the Others,359000000,participant_test_01,172,6,1,NA,3
00:06:02,participant01,1,the Others,362000000,participant_test_01,173,6,1,NA,3
00:06:04,participant01,1,the Others,364000000,participant_test_01,174,6,1,NA,3
00:06:07,participant01,1,the Others,367000000,participant_test_01,175,6,1,NA,3
00:06:09,participant01,1,the Others,369000000,participant_test_01,176,6,0.6666666666666666,0.16666666666666666,3
00:06:12,participant01,1,the Others,372000000,participant_test_01,177,6,0.6666666666666666,0.16666666666666666,3
00:06:14,participant01,1,the Others,374000000,participant_test_01,178,6,0.8333333333333334,0,3
00:06:19,participant01,1,the Others,379000000,participant_test_01,179,6,1,NA,3
00:06:20,participant01,1,the Others,380000000,participant_test_01,180,6,1,NA,3
00:06:21,participant01,1,the Others,381000000,participant_test_01,181,6,1,NA,3
00:06:28,participant01,1,the Others,388000000,participant_test_01,182,6,0.3333333333333333,0.16666666666666666,3
00:06:29,participant01,1,the Others,389000000,participant_test_01,183,6,0.16666666666666666,0.16666666666666666,3
00:06:30,participant01,1,the Others,390000000,participant_test_01,184,6,0,0.3333333333333333,3
00:06:33,participant01,1,the Others,393000000,participant_test_01,185,6,0.5,0.3333333333333333,3
00:06:39,participant01,1,the Others,399000000,participant_test_01,186,6,0.5,0.5,3
00:06:40,participant01,1,the Others,400000000,participant_test_01,187,6,0.3333333333333333,0.6666666666666666,3
00:06:42,participant01,1,the Others,402000000,participant_test_01,188,6,0,1,3
00:06:44,participant01,1,the Others,404000000,participant_test_01,189,6,0,0.8333333333333334,3
00:06:46,participant01,1,the Others,406000000,participant_test_01,190,6,0,0.5,3
00:06:49,participant01,1,the Others,409000000,participant_test_01,191,6,0.5,0,3
00:06:52,participant01,1,the Others,412000000,participant_test_01,192,6,1,NA,3
00:06:53,participant01,1,the Others,413000000,participant_test_01,193,6,1,NA,3
00:06:58,participant01,1,the Others,418000000,participant_test_01,194,6,1,NA,3
00:06:59,participant01,1,the Others,419000000,participant_test_01,195,6,1,NA,3
00:07:00,participant01,1,the Others,420000000,participant_test_01,196,6,1,NA,3
00:07:05,participant01,1,the Others,425000000,participant_test_01,197,6,1,NA,3
00:07:09,participant01,1,the Others,429000000,participant_test_01,198,6,1,NA,3
00:07:11,participant01,1,the Others,431000000,participant_test_01,199,6,1,NA,3
00:07:15,participant01,1,the Others,435000000,participant_test_01,200,6,1,NA,3
00:07:17,participant01,1,the Others,437000000,participant_test_01,201,6,1,NA,3
00:07:19,participant01,1,the Others,439000000,participant_test_01,202,6,0.8333333333333334,0.16666666666666666,3
00:07:20,participant01,1,the Others,440000000,participant_test_01,203,6,0.8333333333333334,0.16666666666666666,3
00:07:26,participant01,1,the Others,446000000,participant_test_01,204,6,1,NA,3
00:07:27,participant01,1,Appropriate,447000000,participant_test_01,205,6,1,NA,3
00:07:30,participant01,1,the Others,450000000,participant_test_01,206,6,1,NA,3
00:07:33,participant01,1,the Others,453000000,participant_test_01,207,6,1,NA,3
00:07:38,participant01,1,the Others,458000000,participant_test_01,208,6,1,NA,3
00:07:39,participant01,1,the Others,459000000,participant_test_01,209,6,1,NA,3
00:07:40,participant01,1,the Others,460000000,participant_test_01,210,6,1,NA,3
00:07:43,participant01,1,the Others,463000000,participant_test_01,211,6,1,NA,3
00:07:47,participant01,1,the Others,467000000,participant_test_01,212,6,1,NA,3
00:07:48,participant01,1,the Others,468000000,participant_test_01,213,6,1,NA,3
00:07:50,participant01,1,the Others,470000000,participant_test_01,214,6,1,NA,3
00:07:53,participant01,1,the Others,473000000,participant_test_01,215,6,1,NA,3
00:07:56,participant01,1,the Others,476000000,participant_test_01,216,6,1,NA,3
00:07:58,participant01,1,the Others,478000000,participant_test_01,217,6,1,NA,3
00:08:02,participant01,1,the Others,482000000,participant_test_01,218,6,1,NA,3
00:08:03,participant01,1,the Others,483000000,participant_test_01,219,6,0.8333333333333334,0,3
00:08:04,participant01,1,the Others,484000000,participant_test_01,220,6,0.6666666666666666,0,3
00:08:06,participant01,1,the Others,486000000,participant_test_01,221,6,0.5,0,3
00:08:08,participant01,1,the Others,488000000,participant_test_01,222,6,0.5,0,3
00:08:11,participant01,1,the Others,491000000,participant_test_01,223,6,0.8333333333333334,0,3
00:08:14,participant01,1,the Others,494000000,participant_test_01,224,6,0.6666666666666666,0,3
00:08:18,participant01,1,the Others,498000000,participant_test_01,225,6,0.8333333333333334,0,3
00:08:19,participant01,1,the Others,499000000,participant_test_01,226,6,0.6666666666666666,0,3
00:08:20,participant01,1,the Others,500000000,participant_test_01,227,6,0.5,0,3
00:08:22,participant01,1,the Others,502000000,participant_test_01,228,6,0.16666666666666666,0.16666666666666666,3
00:08:25,participant01,1,the Others,505000000,participant_test_01,229,6,0.16666666666666666,0.16666666666666666,3
00:08:26,participant01,1,Appropriate,506000000,participant_test_01,230,6,0.16666666666666666,0.16666666666666666,3
00:08:28,participant01,1,the Others,508000000,participant_test_01,231,6,0.3333333333333333,0,3
00:08:29,participant01,1,the Others,509000000,participant_test_01,232,6,0.5,0,3
