time,participant,order,category,comment_timestamp,participant_name,id,N_window,Prop_NA,Prop_FaceLooking,w_size_set
00:06:40,participant01,1,the Others,400000000,participant_test_01,187,4,0.25,0.75,2
00:06:42,participant01,1,the Others,402000000,participant_test_01,188,4,0,1,2
00:06:44,participant01,1,the Others,404000000,participant_test_01,189,4,0,1,2
00:06:46,participant01,1,the Others,406000000,participant_test_01,190,4,0,0.5,2
00:06:49,participant01,1,the Others,409000000,participant_test_01,191,4,0.5,0,2
00:06:52,participant01,1,the Others,412000000,participant_test_01,192,4,1,NA,2
00:06:53,participant01,1,the Others,413000000,participant_test_01,193,4,1,NA,2
00:06:58,participant01,1,the Others,418000000,participant_test_01,194,4,1,NA,2
00:06:59,participant01,1,the Others,419000000,participant_test_01,195,4,1,NA,2
00:07:00,participant01,1,the Others,420000000,participant_test_01,196,4,1,NA,2
00:07:05,participant01,1,the Others,425000000,participant_test_01,197,4,1,NA,2
00:07:09,participant01,1,the Others,429000000,participant_test_01,198,4,1,NA,2
00:07:11,participant01,1,the Others,431000000,participant_test_01,199,4,1,NA,2
00:07:15,participant01,1,the Others,435000000,participant_test_01,200,4,1,NA,2
00:07:17,participant01,1,the Others,437000000,participant_test_01,201,4,1,NA,2
00:07:19,participant01,1,the Others,439000000,participant_test_01,202,4,1,NA,2
00:07:20,participant01,1,the Others,440000000,participant_test_01,203,4,0.75,0.25,2
00:07:26,participant01,1,the Others,446000000,participant_test_01,204,4,1,NA,2
00:07:27,participant01,1,Appropriate,447000000,participant_test_01,205,4,1,NA,2
00:07:30,participant01,1,the Others,450000000,participant_test_01,206,4,1,NA,2
00:07:33,participant01,1,the Others,453000000,participant_test_01,207,4,1,NA,2
00:07:38,participant01,1,the Others,458000000,participant_test_01,208,4,1,NA,2
00:07:39,participant01,1,the Others,459000000,participant_test_01,209,4,1,NA,2
00:07:40,participant01,1,the Others,460000000,participant_test_01,210,4,1,NA,2
00:07:43,participant01,1,the Others,463000000,participant_test_01,211,4,1,NA,2
00:07:47,participant01,1,the Others,467000000,participant_test_01,212,4,1,NA,2
00:07:48,participant01,1,the Others,468000000,participant_test_01,213,4,1,NA,2
00:07:50,participant01,1,the Others,470000000,participant_test_01,214,4,1,NA,2
00:07:53,participant01,1,the Others,473000000,participant_test_01,215,4,1,NA,2
00:07:56,participant01,1,the Others,476000000,participant_test_01,216,4,1,NA,2
00:07:58,participant01,1,the Others,478000000,participant_test_01,217,4,1,NA,2
00:08:02,participant01,1,the Others,482000000,participant_test_01,218,4,1,NA,2
00:08:03,participant01,1,the Others,483000000,participant_test_01,219,4,1,NA,2
00:08:04,participant01,1,the Others,484000000,participant_test_01,220,4,0.75,0,2
00:08:06,participant01,1,the Others,486000000,participant_test_01,221,4,0.25,0,2
00:08:08,participant01,1,the Others,488000000,participant_test_01,222,4,0.5,0,2
00:08:11,participant01,1,the Others,491000000,participant_test_01,223,4,1,NA,2
00:08:14,participant01,1,the Others,494000000,participant_test_01,224,4,0.5,0,2
00:08:18,participant01,1,the Others,498000000,participant_test_01,225,4,1,NA,2
00:08:19,participant01,1,the Others,499000000,participant_test_01,226,4,0.75,0,2
00:08:20,participant01,1,the Others,500000000,participant_test_01,227,4,0.5,0,2
00:08:22,participant01,1,the Others,502000000,participant_test_01,228,4,0,0,2
00:08:25,participant01,1,the Others,505000000,participant_test_01,229,4,0,0.25,2
00:08:26,participant01,1,Appropriate,506000000,participant_test_01,230,4,0.25,0.25,2
00:08:28,participant01,1,the Others,508000000,participant_test_01,231,4,0.5,0,2
00:08:29,participant01,1,the Others,509000000,participant_test_01,232,4,0.5,0,2
00:08:31,participant01,1,the Others,511000000,participant_test_01,233,4,0.5,0,2
00:08:33,participant01,1,the Others,513000000,participant_test_01,234,4,0.75,0,2
00:08:35,participant01,1,the Others,515000000,participant_test_01,235,4,1,NA,2
00:08:39,participant01,1,the Others,519000000,participant_test_01,236,4,1,NA,2
00:08:40,participant01,1,the Others,520000000,participant_test_01,237,4,1,NA,2
00:08:41,participant01,1,the Others,521000000,participant_test_01,238,4,1,NA,2
00:08:44,participant01,1,the Others,524000000,participant_test_01,239,4,1,NA,2
00:08:46,participant01,1,the Others,526000000,participant_test_01,240,4,1,NA,2
00:08:50,participant01,1,the Others,530000000,participant_test_01,241,3,0.6666666666666666,0,2
00:08:57,participant01,1,the Others,537000000,participant_test_01,242,4,0,0.5,2
00:08:59,participant01,1,the Others,539000000,participant_test_01,243,4,0,0.25,2
00:09:00,participant01,1,Appropriate,540000000,participant_test_01,244,4,0.25,0.25,2
00:09:01,participant01,1,Appropriate,541000000,participant_test_01,245,4,0.5,0,2
00:09:04,participant01,1,the Others,544000000,participant_test_01,246,4,1,NA,2
00:09:06,participant01,1,the Others,546000000,participant_test_01,247,4,1,NA,2
00:09:10,participant01,1,the Others,550000000,participant_test_01,248,4,1,NA,2
00:09:12,participant01,1,Appropriate,552000000,participant_test_01,249,4,0.75,0,2
00:09:12,participant01,1,Appropriate,552000000,participant_test_01,250,4,0.75,0,2
00:09:26,participant01,1,the Others,566000000,participant_test_01,251,4,0.75,0,2
00:09:27,participant01,1,the Others,567000000,participant_test_01,252,4,0.75,0,2
00:09:28,participant01,1,the Others,568000000,participant_test_01,253,4,0.75,0,2
00:09:29,participant01,1,the Others,569000000,participant_test_01,254,4,0.75,0,2
00:09:30,participant01,1,the Others,570000000,participant_test_01,255,4,1,NA,2
00:09:33,participant01,1,the Others,573000000,participant_test_01,256,4,0.5,0.25,2
00:09:36,participant01,1,the Others,576000000,participant_test_01,257,4,0.25,0.75,2
00:09:38,participant01,1,the Others,578000000,participant_test_01,258,4,0.75,0.25,2
00:09:41,participant01,1,the Others,581000000,participant_test_01,259,4,1,NA,2
00:09:42,participant01,1,the Others,582000000,participant_test_01,260,4,1,NA,2
00:09:43,participant01,1,the Others,583000000,participant_test_01,261,4,1,NA,2
00:09:45,participant01,1,the Others,585000000,participant_test_01,262,4,1,NA,2
00:09:50,participant01,1,the Others,590000000,participant_test_01,263,4,1,NA,2
00:09:54,participant01,1,the Others,594000000,participant_test_01,264,4,0.5,0,2
00:09:57,participant01,1,the Others,597000000,participant_test_01,265,4,0.75,0,2
00:00:00,participant01,2,the Others,600000000,participant_test_01,266,4,1,NA,2
00:00:03,participant01,2,the Others,603000000,participant_test_01,267,4,1,NA,2
00:00:06,participant01,2,the Others,606000000,participant_test_01,268,4,1,NA,2
00:00:10,participant01,2,the Others,610000000,participant_test_01,269,4,0.75,0.25,2
00:00:11,participant01,2,the Others,611000000,participant_test_01,270,4,0.75,0.25,2
00:00:14,participant01,2,the Others,614000000,participant_test_01,271,4,1,NA,2
00:00:16,participant01,2,the Others,616000000,participant_test_01,272,4,0.75,0,2
00:00:19,participant01,2,the Others,619000000,participant_test_01,273,4,0.75,0,2
00:00:23,participant01,2,the Others,623000000,participant_test_01,274,4,0.75,0.25,2
00:00:24,participant01,2,the Others,624000000,participant_test_01,275,4,0.75,0.25,2
00:00:26,participant01,2,the Others,626000000,participant_test_01,276,4,0.5,0.25,2
00:00:27,participant01,2,the Others,627000000,participant_test_01,277,4,0.75,0,2
00:00:29,participant01,2,the Others,629000000,participant_test_01,278,4,0.75,0,2
00:00:30,participant01,2,the Others,630000000,participant_test_01,279,4,1,NA,2
00:00:33,participant01,2,the Others,633000000,participant_test_01,280,4,1,NA,2
00:00:36,participant01,2,the Others,636000000,participant_test_01,281,4,1,NA,2
00:00:37,participant01,2,the Others,637000000,participant_test_01,282,4,1,NA,2
00:00:39,participant01,2,the Others,639000000,participant_test_01,283,4,1,NA,2
00:00:43,participant01,2,the Others,643000000,participant_test_01,284,4,1,NA,2
00:00:45,participant01,2,the Others,645000000,participant_test_01,285,4,1,NA,2
00:00:45,participant01,2,the Others,645000000,participant_test_01,286,4,1,NA,2
00:00:48,participant01,2,the Others,648000000,participant_test_01,287,4,1,NA,2
00:00:52,participant01,2,the Others,652000000,participant_test_01,288,4,1,NA,2
00:00:54,participant01,2,the Others,654000000,participant_test_01,289,4,1,NA,2
00:00:56,participant01,2,the Others,656000000,participant_test_01,290,4,1,NA,2
00:00:56,participant01,2,the Others,656000000,participant_test_01,291,4,1,NA,2
00:00:58,participant01,2,the Others,658000000,participant_test_01,292,4,1,NA,2
00:01:02,participant01,2,the Others,662000000,participant_test_01,293,4,0.75,0,2
00:01:03,participant01,2,the Others,663000000,participant_test_01,294,4,0.5,0.25,2
00:01:05,participant01,2,the Others,665000000,participant_test_01,295,4,0.5,0.25,2
00:01:06,participant01,2,the Others,666000000,participant_test_01,296,4,0.75,0.25,2
00:01:10,participant01,2,the Others,670000000,participant_test_01,297,4,1,NA,2
00:01:11,participant01,2,the Others,671000000,participant_test_01,298,4,1,NA,2
00:01:12,participant01,2,the Others,672000000,participant_test_01,299,4,1,NA,2
00:01:17,participant01,2,the Others,677000000,participant_test_01,300,4,1,NA,2
00:01:18,participant01,2,Appropriate,678000000,participant_test_01,301,4,1,NA,2
00:01:22,participant01,2,the Others,682000000,participant_test_01,302,4,1,NA,2
00:01:24,participant01,2,the Others,684000000,participant_test_01,303,4,1,NA,2
00:01:25,participant01,2,the Others,685000000,participant_test_01,304,4,1,NA,2
00:01:27,participant01,2,the Others,687000000,participant_test_01,305,4,0.75,0,2
00:01:32,participant01,2,the Others,692000000,participant_test_01,306,4,0.25,0.25,2
00:01:37,participant01,2,the Others,697000000,participant_test_01,307,4,0,0.5,2
00:01:38,participant01,2,the Others,698000000,participant_test_01,308,4,0.25,0.5,2
00:01:40,participant01,2,the Others,700000000,participant_test_01,309,4,0.25,0,2
00:01:42,participant01,2,the Others,702000000,participant_test_01,310,4,0,0,2
00:01:46,participant01,2,the Others,706000000,participant_test_01,311,4,0.5,0,2
00:01:49,participant01,2,the Others,709000000,participant_test_01,312,4,1,NA,2
00:01:55,participant01,2,the Others,715000000,participant_test_01,313,4,1,NA,2
00:01:57,participant01,2,the Others,717000000,participant_test_01,314,4,1,NA,2
00:02:04,participant01,2,the Others,724000000,participant_test_01,315,4,1,NA,2
00:02:12,participant01,2,the Others,732000000,participant_test_01,316,4,0.25,0.25,2
00:02:14,participant01,2,the Others,734000000,participant_test_01,317,4,0.5,0.25,2
00:02:15,participant01,2,the Others,735000000,participant_test_01,318,4,0.75,0.25,2
00:02:19,participant01,2,the Others,739000000,participant_test_01,319,4,0.75,0,2
00:02:31,participant01,2,the Others,751000000,participant_test_01,320,4,1,NA,2
00:02:33,participant01,2,the Others,753000000,participant_test_01,321,4,1,NA,2
00:02:37,participant01,2,the Others,757000000,participant_test_01,322,4,1,NA,2
00:02:38,participant01,2,the Others,758000000,participant_test_01,323,4,1,NA,2
00:02:47,participant01,2,the Others,767000000,participant_test_01,324,4,1,NA,2
00:02:48,participant01,2,the Others,768000000,participant_test_01,325,4,1,NA,2
00:02:49,participant01,2,the Others,769000000,participant_test_01,326,4,1,NA,2
00:02:51,participant01,2,the Others,771000000,participant_test_01,327,4,1,NA,2
00:02:52,participant01,2,the Others,772000000,participant_test_01,328,4,1,NA,2
00:02:54,participant01,2,the Others,774000000,participant_test_01,329,4,1,NA,2
00:02:55,participant01,2,the Others,775000000,participant_test_01,330,4,1,NA,2
00:02:57,participant01,2,the Others,777000000,participant_test_01,331,4,1,NA,2
00:02:59,participant01,2,the Others,779000000,participant_test_01,332,4,1,NA,2
00:03:01,participant01,2,the Others,781000000,participant_test_01,333,4,1,NA,2
00:03:04,participant01,2,the Others,784000000,participant_test_01,334,4,1,NA,2
00:03:06,participant01,2,the Others,786000000,participant_test_01,335,4,1,NA,2
00:03:07,participant01,2,the Others,787000000,participant_test_01,336,4,1,NA,2
00:03:10,participant01,2,the Others,790000000,participant_test_01,337,4,0.75,0.25,2
00:03:11,participant01,2,the Others,791000000,participant_test_01,338,4,0.75,0.25,2
00:03:13,participant01,2,the Others,793000000,participant_test_01,339,4,1,NA,2
00:03:15,participant01,2,the Others,795000000,participant_test_01,340,4,1,NA,2
00:03:17,participant01,2,the Others,797000000,participant_test_01,341,4,1,NA,2
00:03:21,participant01,2,the Others,801000000,participant_test_01,342,4,1,NA,2
00:03:25,participant01,2,Appropriate,805000000,participant_test_01,343,4,1,NA,2
00:03:29,participant01,2,the Others,809000000,participant_test_01,344,4,1,NA,2
00:03:36,participant01,2,the Others,816000000,participant_test_01,345,4,0.5,0,2
00:03:37,participant01,2,the Others,817000000,participant_test_01,346,4,0.5,0,2
00:03:39,participant01,2,the Others,819000000,participant_test_01,347,4,0.75,0,2
00:03:41,participant01,2,the Others,821000000,participant_test_01,348,4,0.75,0,2
00:03:43,participant01,2,the Others,823000000,participant_test_01,349,4,0.25,0.25,2
00:03:47,participant01,2,the Others,827000000,participant_test_01,350,4,1,NA,2
00:03:52,participant01,2,the Others,832000000,participant_test_01,351,4,1,NA,2
00:03:55,participant01,2,the Others,835000000,participant_test_01,352,4,1,NA,2
00:03:57,participant01,2,the Others,837000000,participant_test_01,353,4,1,NA,2
00:04:04,participant01,2,the Others,844000000,participant_test_01,354,4,0.5,0.25,2
00:04:07,participant01,2,the Others,847000000,participant_test_01,355,4,0.75,0,2
00:04:08,participant01,2,the Others,848000000,participant_test_01,356,4,1,NA,2
00:04:12,participant01,2,the Others,852000000,participant_test_01,357,4,1,NA,2
